pageurl,score,support,against,replyno,year,month,day,hour,minute,second
http://movie.douban.com/review/7701185/,40,1,0,0,2015,12,23,11,26,35
http://movie.douban.com/review/7701368/,30,1,1,0,2015,12,23,14,30,31
http://movie.douban.com/review/7706243/,30,0,0,0,2015,12,26,21,48,18
http://movie.douban.com/review/7698179/,40,0,0,0,2015,12,20,23,20,48
http://movie.douban.com/review/7698219/,40,0,0,0,2015,12,20,23,50,9
http://movie.douban.com/review/7698078/,40,0,0,0,2015,12,20,22,37,18
http://movie.douban.com/review/7698138/,40,0,0,0,2015,12,20,23,5,0
http://movie.douban.com/review/7698087/,50,0,0,0,2015,12,20,22,42,10
http://movie.douban.com/review/7706564/,50,0,0,0,2015,12,26,23,47,25
http://movie.douban.com/review/7707473/,40,0,0,0,2015,12,27,16,8,46
http://movie.douban.com/review/7708265/,40,0,0,0,2015,12,27,22,59,8
http://movie.douban.com/review/7708201/,30,0,0,0,2015,12,27,22,33,4
http://movie.douban.com/review/7708163/,40,0,0,0,2015,12,27,22,19,34
http://movie.douban.com/review/7708085/,50,0,0,0,2015,12,27,21,55,57
http://movie.douban.com/review/7708032/,30,0,0,0,2015,12,27,21,39,35
http://movie.douban.com/review/7707967/,40,0,0,0,2015,12,27,21,1,36
http://movie.douban.com/review/7707965/,40,0,0,0,2015,12,27,21,0,54
http://movie.douban.com/review/7695743/,50,0,0,2,2015,12,18,21,56,47
http://movie.douban.com/review/7695657/,50,0,0,4,2015,12,18,20,53,33
http://movie.douban.com/review/7699573/,50,0,0,0,2015,12,21,23,59,42
http://movie.douban.com/review/7699597/,40,1,1,0,2015,12,22,0,32,10
http://movie.douban.com/review/7699590/,40,0,0,0,2015,12,22,0,22,27
http://movie.douban.com/review/7699739/,30,0,0,0,2015,12,22,9,15,33
http://movie.douban.com/review/7700072/,30,0,0,0,2015,12,22,14,40,40
http://movie.douban.com/review/7696448/,40,1,0,0,2015,12,19,17,16,44
http://movie.douban.com/review/7696440/,40,5,3,1,2015,12,19,17,7,52
http://movie.douban.com/review/7696725/,40,0,0,0,2015,12,19,21,30,12
http://movie.douban.com/review/7696532/,40,0,0,0,2015,12,19,18,48,4
http://movie.douban.com/review/7697565/,40,1,0,0,2015,12,20,16,48,30
http://movie.douban.com/review/7698583/,40,0,0,0,2015,12,21,12,6,12
http://movie.douban.com/review/7697191/,40,0,0,0,2015,12,20,10,58,1
http://movie.douban.com/review/7697147/,40,0,0,0,2015,12,20,9,46,39
http://movie.douban.com/review/7696893/,30,0,0,0,2015,12,19,23,11,18
http://movie.douban.com/review/7696935/,40,1,0,0,2015,12,19,23,31,27
http://movie.douban.com/review/7700072/,30,0,0,0,2015,12,22,14,40,40
http://movie.douban.com/review/7707473/,40,0,0,0,2015,12,27,16,8,46
